otu	sim	del	ins	mis	len	score	hit
1703	denovo14449	97.17	0	3	5	283	1318	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1704	denovo16185	97.17	0	3	5	283	1318	C3_AB778606
1705	denovo17171	97.17	0	3	5	283	1318	C3a_AF499790
1706	denovo2151	97.17	0	3	5	283	1318	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1707	denovo3324	97.17	0	3	5	283	1318	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1708	denovo7288	97.17	0	3	5	283	1318	C3k_AY589737
1709	denovo8554	97.17	0	3	5	283	1318	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1710	denovo8558	97.17	0	3	5	283	1318	C3_AB778606
1711	denovo8948	97.17	0	3	5	283	1318	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1712	denovo3263	98.91	1	1	1	274	1318.5	C3k_AY589737
1713	denovo2692	98.21	0	3	2	280	1318.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1714	denovo710	98.21	0	3	2	280	1318.5	C3k_AY589737
1715	denovo9934	97.87	1	3	2	282	1318.5	C15.23_KC597697
1716	denovo6275	96.82	6	1	2	283	1318.5	C3k_AY589737
1717	denovo11130	97.17	4	2	2	283	1318.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1718	denovo1287	97.17	4	2	2	283	1318.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1719	denovo5661	97.17	4	2	2	283	1318.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1720	denovo6124	97.17	4	2	2	283	1318.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1721	denovo7952	97.17	4	2	2	283	1318.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1722	denovo9151	97.53	1	4	2	283	1318.5	C3_AB778606
1723	denovo5916	98.91	1	1	1	274	1319	C3k_AY589737
1724	denovo1037	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1725	denovo10608	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1726	denovo11	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1727	denovo11336	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1728	denovo11600	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1729	denovo11912	98.55	0	3	1	276	1319	C21.12_FJ461514
1730	denovo13009	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1731	denovo14084	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1732	denovo14610	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1733	denovo15009	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1734	denovo15123	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1735	denovo15541	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1736	denovo15587	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1737	denovo1577	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1738	denovo16493	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1739	denovo17098	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1740	denovo2022	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1741	denovo2405	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1742	denovo3917	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1743	denovo5415	98.55	0	3	1	276	1319	C21.12_FJ461514
1744	denovo692	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1745	denovo84	98.55	0	3	1	276	1319	C21/3d/C3k_AY239372
1746	denovo979	98.55	0	3	1	276	1319	C21.12_FJ461514
1747	denovo4648	97.86	1	3	2	281	1319	C3k_AY589737
1748	denovo408	97.17	3	3	2	283	1319	C15.6_FN563472
1749	denovo11459	97.53	1	4	2	283	1319	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1750	denovo1365	97.53	1	4	2	283	1319	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1751	denovo14305	97.53	1	4	2	283	1319	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1752	denovo5089	97.53	1	4	2	283	1319	C3k_AY589737
1753	denovo8420	97.53	1	4	2	283	1319	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1754	denovo6892	97.53	1	3	3	283	1319	C1233_EU118166;C15_AY239369;C1101_AB253787;C15.6_FN563472;C15.22_KC597695
1755	denovo2556	96.82	2	1	6	283	1319	C3k_AY589737
1756	denovo10100	97.54	0	5	2	284	1319	C15.23_KC597697
1757	denovo7495	99.26	1	0	1	271	1319.5	C15_AY239369;C15.22_KC597695
1758	denovo16887	97.85	2	1	3	279	1319.5	C3k_AY589737
1759	denovo2138	97.86	2	1	3	280	1319.5	C3k_AY589737
1760	denovo12721	96.82	1	2	6	283	1319.5	C3k_AY589737
1761	denovo15757	96.82	1	2	6	283	1319.5	C3k_AY589737
1762	denovo3222	96.82	1	2	6	283	1319.5	C3k_AY589737
1763	denovo5668	96.82	1	2	6	283	1319.5	C3.11_FJ461506
1764	denovo7828	96.82	1	2	6	283	1319.5	C3k_AY589737
1765	denovo796	96.82	1	2	6	283	1319.5	C3k_AY589737
1766	denovo1101	97.18	2	3	3	284	1319.5	C15.23_KC597697
1767	denovo12986	98.89	1	1	1	271	1320	D114_AF174549
1768	denovo13929	98.89	1	1	1	271	1320	D1_AF334660
1769	denovo8082	98.89	1	1	1	271	1320	D1a_JN558078
1770	denovo10234	97.51	3	1	3	281	1320	C3k_AY589737
1771	denovo16148	97.86	1	2	3	281	1320	C3k_AY589737
1772	denovo1892	96.82	5	1	3	283	1320	C3k_AY589737
1773	denovo3139	96.82	5	1	3	283	1320	C3k_AY589737
1774	denovo10398	97.17	3	2	3	283	1320	C3k_AY589737
1775	denovo12318	97.17	3	2	3	283	1320	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1776	denovo1266	97.17	3	2	3	283	1320	C3k_AY589737
1777	denovo6479	97.17	3	2	3	283	1320	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1778	denovo7045	97.17	3	2	3	283	1320	C1051_AF195153;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1779	denovo7329	97.17	3	2	3	283	1320	C3k_AY589737
1780	denovo9978	97.17	3	2	3	283	1320	C3_AB778606
1781	denovo13664	97.18	2	3	3	284	1320	C15.23_KC597697
1782	denovo4538	97.86	0	3	3	281	1320.5	C3k_AY589737
1783	denovo7384	97.17	2	3	3	283	1320.5	C3k_AY589737
1784	denovo7694	97.17	2	3	3	283	1320.5	C3_AB778606;C50_AY589755;C1232_EU118163;C1060_DQ480600;C1085_AY624605
1785	denovo1024	97.53	0	4	3	283	1320.5	C3k_AY589737
1786	denovo10260	97.53	0	4	3	283	1320.5	C15.9_FN563475
1787	denovo10355	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1788	denovo10645	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1789	denovo10777	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1790	denovo10798	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1791	denovo11304	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1792	denovo11456	97.53	0	4	3	283	1320.5	C3_AB778606
1793	denovo11560	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1794	denovo11657	97.53	0	4	3	283	1320.5	C3k_AY589737
1795	denovo11931	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1796	denovo11981	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1797	denovo12019	97.53	0	4	3	283	1320.5	C3a_AF499790
1798	denovo12121	97.53	0	4	3	283	1320.5	C60_AY589764
1799	denovo12793	97.53	0	4	3	283	1320.5	C3_AB778606
1800	denovo12817	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1801	denovo1320	97.53	0	4	3	283	1320.5	C15.9_FN563475
1802	denovo13339	97.53	0	4	3	283	1320.5	C3_AB778606
1803	denovo1360	97.53	0	4	3	283	1320.5	C15a_AY258476;C15.4_FJ461511
1804	denovo13821	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1805	denovo13825	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1806	denovo13871	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1807	denovo14059	97.53	0	4	3	283	1320.5	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1808	denovo1480	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1809	denovo15014	97.53	0	4	3	283	1320.5	C3_AB778606;C50_AY589755;C1232_EU118163;C1060_DQ480600;C1085_AY624605
1810	denovo15659	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1811	denovo16403	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1812	denovo16757	97.53	0	4	3	283	1320.5	C1232_EU118163;C3k_AY589737
1813	denovo1828	97.53	0	4	3	283	1320.5	C3k_AY589737
1814	denovo1911	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1815	denovo2033	97.53	0	4	3	283	1320.5	C3k_AY589737
1816	denovo2533	97.53	0	4	3	283	1320.5	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1817	denovo2891	97.53	0	4	3	283	1320.5	C3k_AY589737
1818	denovo3004	97.53	0	4	3	283	1320.5	C3_AB778606
1819	denovo305	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1820	denovo3321	97.53	0	4	3	283	1320.5	C3k_AY589737
1821	denovo3353	97.53	0	4	3	283	1320.5	C15a_AY258476;C15.4_FJ461511
1822	denovo343	97.53	0	4	3	283	1320.5	C3k_AY589737
1823	denovo3456	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1824	denovo3499	97.53	0	4	3	283	1320.5	C1232_EU118163;C3k_AY589737
1825	denovo4	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1826	denovo4055	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1827	denovo4095	97.53	0	4	3	283	1320.5	C3k_AY589737
1828	denovo4690	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1829	denovo5308	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1830	denovo621	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1831	denovo6549	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1832	denovo6973	97.53	0	4	3	283	1320.5	C3k_AY589737
1833	denovo7505	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1834	denovo7752	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1835	denovo7997	97.53	0	4	3	283	1320.5	C3k_AY589737
1836	denovo8248	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1837	denovo8361	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1838	denovo8375	97.53	0	4	3	283	1320.5	C3k_AY589737
1839	denovo8441	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1840	denovo8488	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1841	denovo8541	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1842	denovo8970	97.53	0	4	3	283	1320.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1843	denovo9936	97.53	0	4	3	283	1320.5	C15a_AY258476;C15.4_FJ461511
1844	denovo5849	96.82	4	1	4	283	1320.5	C3k_AY589737
1845	denovo13881	96.82	1	1	7	283	1320.5	C3k_AY589737
1846	denovo8839	96.83	0	2	7	284	1320.5	C15.23_KC597697
1847	denovo13146	98.56	2	1	1	277	1321	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1848	denovo4236	97.86	1	1	4	280	1321	C3k_AY589737
1849	denovo6201	96.82	0	2	7	283	1321	C3k_AY589737
1850	denovo16509	98.89	0	1	2	271	1321.5	D114_AF174549
1851	denovo7353	98.89	0	1	2	271	1321.5	D106_AF174559
1852	denovo8090	98.89	0	1	2	271	1321.5	D1a_JN558078
1853	denovo15255	98.21	2	2	1	280	1321.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1854	denovo10923	97.53	3	4	0	283	1321.5	C3k_AY589737
1855	denovo13532	97.53	3	4	0	283	1321.5	C1d_AY258488
1856	denovo9811	97.17	6	1	1	283	1321.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695;C1087_DQ182655
1857	denovo17207	96.82	4	1	4	283	1321.5	C3k_AY589737
1858	denovo2732	96.82	4	1	4	283	1321.5	C15a_AY258476
1859	denovo16739	97.17	2	2	4	283	1321.5	C3k_AY589737
1860	denovo8107	97.17	2	2	4	283	1321.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1861	denovo12155	97.18	1	3	4	284	1321.5	C15.23_KC597697
1862	denovo2993	97.18	1	3	4	284	1321.5	C15.23_KC597697
1863	denovo6283	97.18	1	3	4	284	1321.5	C15.23_KC597697
1864	denovo14768	97.56	1	5	1	287	1321.5	C55_AY589759
1865	denovo11052	97.52	0	3	4	282	1322	C3b_AF499791
1866	denovo6630	97.52	0	3	4	282	1322	C3b_AF499791
1867	denovo12891	97.88	1	4	1	283	1322	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1868	denovo12143	97.17	1	3	4	283	1322	C3k_AY589737
1869	denovo12939	97.17	1	3	4	283	1322	C3k_AY589737
1870	denovo1616	97.17	1	3	4	283	1322	C3k_AY589737
1871	denovo11142	97.18	5	2	1	284	1322	C15.23_KC597697
1872	denovo4065	98.22	1	3	1	281	1322.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
1873	denovo16824	97.53	3	3	1	283	1322.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1874	denovo13693	97.88	1	4	1	283	1322.5	C15.22_KC597695
1875	denovo15024	97.53	2	4	1	283	1323	C3k_AY589737
1876	denovo13956	97.88	0	5	1	283	1323	C3_AB778606
1877	denovo6875	97.88	0	5	1	283	1323	C3k_AY589737
1878	denovo2284	97.53	1	3	3	283	1323	C3k_AY589737
1879	denovo16946	96.82	3	1	5	283	1323	C3k_AY589737
1880	denovo11824	97.17	1	2	5	283	1323	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1881	denovo13729	97.17	1	2	5	283	1323	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1882	denovo14056	97.17	1	2	5	283	1323	C3k_AY589737
1883	denovo14358	97.17	1	2	5	283	1323	C3k_AY589737
1884	denovo1515	97.17	1	2	5	283	1323	C15.22_KC597695
1885	denovo16643	97.17	1	2	5	283	1323	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1886	denovo16805	97.17	1	2	5	283	1323	C3k_AY589737
1887	denovo5182	97.17	1	2	5	283	1323	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1888	denovo5186	97.17	1	2	5	283	1323	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1889	denovo6677	97.17	1	2	5	283	1323	C3k_AY589737
1890	denovo8466	97.17	1	2	5	283	1323	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1891	denovo8909	97.17	1	2	5	283	1323	C3k_AY589737
1892	denovo12347	97.18	0	3	5	284	1323	C15.23_KC597697
1893	denovo51	98.89	3	0	0	271	1323.5	D1_AF334660
1894	denovo17571	99.26	2	0	0	272	1323.5	C15_AY239369
1895	denovo3890	97.86	3	1	2	280	1323.5	C3k_AY589737
1896	denovo11504	97.16	5	1	2	282	1323.5	C3.1_JF683321
1897	denovo465	97.17	5	1	2	283	1323.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1898	denovo9414	97.17	4	2	2	283	1323.5	C15.6_FN563472;C15.22_KC597695
1899	denovo4163	97.17	0	3	5	283	1323.5	C15_AY239369;C15.22_KC597695
1900	denovo186	97.18	4	2	2	284	1323.5	C15.23_KC597697
1901	denovo2200	97.18	4	2	2	284	1323.5	C15.23_KC597697
1902	denovo12507	98.91	1	1	1	275	1324	C3k_AY589737
1903	denovo1068	98.55	1	2	1	276	1324	C21.12_FJ461514
1904	denovo11891	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1905	denovo13702	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1906	denovo14127	98.55	1	2	1	276	1324	C21.12_FJ461514
1907	denovo14826	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1908	denovo16206	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1909	denovo16881	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1910	denovo16902	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1911	denovo16916	98.55	1	2	1	276	1324	C21.12_FJ461514
1912	denovo4846	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1913	denovo5331	98.55	1	2	1	276	1324	C21.2_JF683324
1914	denovo6240	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1915	denovo640	98.55	1	2	1	276	1324	C21.12_FJ461514
1916	denovo8614	98.55	1	2	1	276	1324	C21.12_FJ461514
1917	denovo8618	98.55	1	2	1	276	1324	C21.12_FJ461514
1918	denovo8825	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1919	denovo9612	98.55	1	2	1	276	1324	C21/3d/C3k_AY239372
1920	denovo15861	98.55	0	1	3	276	1324	C3k_AY589737
1921	denovo11830	98.22	0	3	2	281	1324	C3k_AY589737
1922	denovo17082	98.22	0	3	2	281	1324	C3k_AY589737
1923	denovo3650	98.22	0	3	2	281	1324	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1924	denovo3987	98.22	0	3	2	281	1324	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1925	denovo9174	98.22	0	3	2	281	1324	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1926	denovo13102	97.17	4	2	2	283	1324	C3k_AY589737
1927	denovo7568	97.17	4	2	2	283	1324	C3k_AY589737
1928	denovo8731	97.17	4	2	2	283	1324	C15a_AY258476
1929	denovo12687	97.53	2	3	2	283	1324	C3k_AY589737
1930	denovo12769	97.53	2	3	2	283	1324	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1931	denovo8595	97.53	2	3	2	283	1324	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1932	denovo8788	97.53	2	3	2	283	1324	C3k_AY589737
1933	denovo16490	97.88	0	4	2	283	1324	C3k_AY589737
1934	denovo838	97.17	4	1	3	283	1324	C3k_AY589737
1935	denovo8636	97.54	1	4	2	284	1324	C15.23_KC597697
1936	denovo8499	97.87	0	4	2	282	1324.5	C3b_AF499791
1937	denovo15280	98.94	0	3	0	283	1324.5	C15.9_FN563475
1938	denovo6316	97.53	1	4	2	283	1324.5	C1232_EU118163;C3k_AY589737
1939	denovo15298	97.17	4	1	3	283	1324.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1940	denovo5416	97.17	0	2	6	283	1324.5	C3k_AY589737
1941	denovo15737	99.26	0	1	1	271	1325	D1_AF334660
1942	denovo3785	98.91	1	2	0	276	1325	C15_AY239369
1943	denovo13758	97.86	2	1	3	280	1325	C3k_AY589737
1944	denovo6413	98.21	0	2	3	280	1325	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1945	denovo1673	97.17	4	1	3	283	1325	C15a_AY258476;C15.4_FJ461511
1946	denovo2519	97.17	4	1	3	283	1325	C3k_AY589737
1947	denovo15523	97.17	3	2	3	283	1325.5	C15_AY239369
1948	denovo15597	97.17	3	2	3	283	1325.5	C15_AY239369
1949	denovo1767	97.17	3	2	3	283	1325.5	C3k_AY589737
1950	denovo10175	97.53	1	3	3	283	1325.5	C3k_AY589737
1951	denovo10630	97.53	1	3	3	283	1325.5	C3k_AY589737
1952	denovo11058	97.53	1	3	3	283	1325.5	C3k_AY589737
1953	denovo12486	97.53	1	3	3	283	1325.5	C3k_AY589737
1954	denovo12559	97.53	1	3	3	283	1325.5	C15a_AY258476;C1233_EU118166;C15.9_FN563475;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
1955	denovo12606	97.53	1	3	3	283	1325.5	C3k_AY589737
1956	denovo13077	97.53	1	3	3	283	1325.5	C3k_AY589737
1957	denovo13277	97.53	1	3	3	283	1325.5	C3k_AY589737
1958	denovo13384	97.53	1	3	3	283	1325.5	C3k_AY589737
1959	denovo13934	97.53	1	3	3	283	1325.5	C3k_AY589737
1960	denovo13937	97.53	1	3	3	283	1325.5	C3k_AY589737
1961	denovo14428	97.53	1	3	3	283	1325.5	C3k_AY589737
1962	denovo15315	97.53	1	3	3	283	1325.5	C3k_AY589737
1963	denovo155	97.53	1	3	3	283	1325.5	C3k_AY589737
1964	denovo1563	97.53	1	3	3	283	1325.5	C3k_AY589737
1965	denovo15672	97.53	1	3	3	283	1325.5	C3k_AY589737
1966	denovo16098	97.53	1	3	3	283	1325.5	C3k_AY589737
1967	denovo16355	97.53	1	3	3	283	1325.5	C3k_AY589737
1968	denovo16413	97.53	1	3	3	283	1325.5	C3k_AY589737
1969	denovo16756	97.53	1	3	3	283	1325.5	C3k_AY589737
1970	denovo17037	97.53	1	3	3	283	1325.5	C3k_AY589737
1971	denovo17189	97.53	1	3	3	283	1325.5	C3k_AY589737
1972	denovo2125	97.53	1	3	3	283	1325.5	C3k_AY589737
1973	denovo2570	97.53	1	3	3	283	1325.5	C3k_AY589737
1974	denovo337	97.53	1	3	3	283	1325.5	C3k_AY589737
1975	denovo3812	97.53	1	3	3	283	1325.5	C3k_AY589737
1976	denovo3855	97.53	1	3	3	283	1325.5	C3k_AY589737
1977	denovo4408	97.53	1	3	3	283	1325.5	C3k_AY589737
1978	denovo4508	97.53	1	3	3	283	1325.5	C3k_AY589737
1979	denovo4697	97.53	1	3	3	283	1325.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1980	denovo5164	97.53	1	3	3	283	1325.5	C3k_AY589737
1981	denovo5166	97.53	1	3	3	283	1325.5	C3k_AY589737
1982	denovo5620	97.53	1	3	3	283	1325.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1983	denovo6528	97.53	1	3	3	283	1325.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1984	denovo681	97.53	1	3	3	283	1325.5	C3k_AY589737
1985	denovo7402	97.53	1	3	3	283	1325.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1986	denovo7621	97.53	1	3	3	283	1325.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1987	denovo7906	97.53	1	3	3	283	1325.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
1988	denovo8795	97.53	1	3	3	283	1325.5	C3k_AY589737
1989	denovo9418	97.53	1	3	3	283	1325.5	C1232_EU118163;C3.11_FJ461506
1990	denovo16959	97.18	2	3	3	284	1325.5	C15.23_KC597697
1991	denovo10172	97.54	0	4	3	284	1325.5	C15.23_KC597697
1992	denovo16078	97.54	0	4	3	284	1325.5	C15.23_KC597697
1993	denovo2710	97.54	0	4	3	284	1325.5	C15.23_KC597697
1994	denovo5144	97.54	0	4	3	284	1325.5	C15.23_KC597697
1995	denovo7677	97.54	0	4	3	284	1325.5	C15.23_KC597697
1996	denovo9287	97.54	0	4	3	284	1325.5	C15.23_KC597697
1997	denovo5115	98.56	2	1	1	277	1326	C15.23_KC597697
1998	denovo16456	98.21	0	1	4	279	1326	C3k_AY589737
1999	denovo17324	98.21	0	1	4	279	1326	C3_AB778606
2000	denovo16826	97.17	7	1	0	283	1326	C15_AY239369
2001	denovo13911	97.53	0	4	3	283	1326	C3k_AY589737
2002	denovo6992	97.53	0	4	3	283	1326	C3_AB778606;C50_AY589755;C1232_EU118163;C1060_DQ480600;C1085_AY624605;C3.14_HQ630872
2003	denovo1352	96.82	1	1	7	283	1326	C3k_AY589737
2004	denovo17029	96.82	1	1	7	283	1326	C3k_AY589737
2005	denovo14802	98.56	1	2	1	278	1326.5	C15.23_KC597697
2006	denovo1146	97.53	4	3	0	283	1326.5	C15.6_FN563472;C15.22_KC597695
2007	denovo12115	97.53	4	3	0	283	1326.5	C15_AY239369;C15.22_KC597695
2008	denovo16700	97.53	4	3	0	283	1326.5	C1d_AY258488
2009	denovo5132	97.53	4	3	0	283	1326.5	C15.6_FN563472;C15.22_KC597695
2010	denovo13468	97.17	3	1	4	283	1326.5	C3k_AY589737
2011	denovo14943	97.17	3	1	4	283	1326.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
2012	denovo7064	98.21	3	1	1	280	1327	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
2013	denovo12291	97.17	2	2	4	283	1327	C15a_AY258476
2014	denovo15055	97.17	2	2	4	283	1327	C3k_AY589737
2015	denovo17482	97.17	2	2	4	283	1327	C15_AY239369
2016	denovo6564	97.17	2	2	4	283	1327	C15.6_FN563472;C15.22_KC597695
2017	denovo10457	97.53	0	3	4	283	1327	C3_AB778606
2018	denovo10941	97.53	0	3	4	283	1327	C3k_AY589737
2019	denovo10966	97.53	0	3	4	283	1327	C3k_AY589737
2020	denovo11679	97.53	0	3	4	283	1327	C3_AB778606
2021	denovo11848	97.53	0	3	4	283	1327	C3k_AY589737
2022	denovo11968	97.53	0	3	4	283	1327	C15a_AY258476;C15.4_FJ461511
2023	denovo12160	97.53	0	3	4	283	1327	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
2024	denovo12724	97.53	0	3	4	283	1327	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
